incident_id,start_time,end_time,duration_min,severity,tower,service,host,root_cause,status,alert_volume,error_count,warn_count,info_count,cpu_util_peak,memory_util_peak,disk_util_peak,latency_max_ms,impacted_services
INC-004965,2024-02-18 23:41:29.910580,2024-02-19 00:42:29.910580,61,P2 High,Application,cache-cluster,host-004,Database Failure,investigating,24,4571,310,2078,18.6,25.1,29.5,19470.0,6
INC-002266,2024-02-19 00:41:04.885700,2024-02-19 01:39:04.885700,58,P3 Medium,Storage,auth-service,host-006,Disk Failure,mitigated,5,86,134,166,53.2,50.0,95.9,584.0,4
INC-003291,2024-02-19 00:46:15.465719,2024-02-19 04:11:15.465719,205,P2 High,Storage,notification-service,host-022,Kubernetes Pod Failure,resolved,6,2087,682,681,22.3,19.3,45.2,305.0,7
INC-004072,2024-02-19 01:41:47.549270,2024-02-19 09:19:47.549270,458,P1 Critical,Database,payment-gateway,host-006,Database Failure,resolved,12,3598,389,150,19.4,55.0,54.7,9609.0,6
INC-001729,2024-02-19 04:20:58.936971,2024-02-19 05:11:58.936971,51,P2 High,Database,reporting-service,host-046,Memory Leak,resolved,37,3793,460,2277,43.4,80.0,25.2,240.0,1
INC-004843,2024-02-19 04:35:37.472036,2024-02-19 05:20:37.472036,45,P3 Medium,Application,cache-cluster,host-040,Cloud Resource Exhaustion,resolved,2,78,800,4810,68.2,52.1,64.1,877.0,6
INC-003405,2024-02-19 04:48:47.085220,2024-02-19 05:45:47.085220,57,P4 Low,Cloud,notification-service,host-035,Kubernetes Pod Failure,resolved,10,34,468,3756,40.4,41.1,36.9,675.0,7
INC-002806,2024-02-19 07:27:16.107360,2024-02-19 09:39:16.107360,132,P2 High,Network,cache-cluster,host-027,Network Failure,resolved,7,1633,714,2695,44.3,54.8,13.4,9982.0,3
INC-002461,2024-02-19 08:14:14.447231,2024-02-19 08:48:14.447231,34,P4 Low,Storage,payment-gateway,host-048,Disk Failure,resolved,2,53,519,3947,31.4,17.4,84.7,230.0,3
INC-002242,2024-02-19 08:58:09.822249,2024-02-19 11:15:09.822249,137,P2 High,Application,notification-service,host-018,Disk Failure,resolved,2,239,602,3114,15.0,24.6,90.4,731.0,8
INC-003179,2024-02-19 12:16:58.705061,2024-02-19 13:07:58.705061,51,P2 High,Compute,notification-service,host-046,Disk Failure,resolved,37,4421,345,3489,56.3,34.0,89.4,393.0,4
INC-003051,2024-02-19 12:42:08.259430,2024-02-19 13:32:08.259430,50,P4 Low,Storage,notification-service,host-009,Service Crash,resolved,7,28,268,1639,29.9,22.2,31.6,673.0,1
INC-000885,2024-02-19 12:53:32.500948,2024-02-19 13:04:32.500948,11,P4 Low,Cloud,payment-gateway,host-032,Cloud Resource Exhaustion,investigating,2,65,962,1223,88.0,19.6,24.2,123.0,7
INC-000631,2024-02-19 13:23:33.002747,2024-02-19 14:47:33.002747,84,P3 Medium,Compute,inventory-api,host-017,Service Crash,resolved,5,77,212,1988,41.2,16.0,46.6,761.0,3
INC-000909,2024-02-19 16:24:44.560505,2024-02-19 16:42:44.560505,18,P3 Medium,Cloud,payment-gateway,host-006,Cloud Resource Exhaustion,resolved,8,65,301,4389,57.4,32.8,15.7,714.0,1
INC-001357,2024-02-19 17:35:32.902518,2024-02-19 18:06:32.902518,31,P4 Low,Application,cache-cluster,host-021,Memory Leak,resolved,9,90,679,323,53.9,97.1,52.0,880.0,3
INC-001704,2024-02-19 17:58:57.396058,2024-02-19 19:16:57.396058,78,P2 High,Compute,message-broker,host-045,Service Crash,resolved,17,1221,883,1450,58.7,28.1,39.7,366.0,8
INC-002594,2024-02-19 18:25:29.460234,2024-02-19 19:23:29.460234,58,P3 Medium,Cloud,cache-cluster,host-021,Kubernetes Pod Failure,resolved,9,56,928,1876,29.1,37.3,27.5,853.0,3
INC-004863,2024-02-19 19:20:54.370492,2024-02-19 19:32:54.370492,12,P4 Low,Database,inventory-api,host-005,Database Failure,resolved,9,66,733,3934,18.2,31.4,49.0,19293.0,1
INC-002407,2024-02-19 19:33:35.113635,2024-02-19 23:22:35.113635,229,P2 High,Cloud,analytics-engine,host-014,Memory Leak,resolved,3,588,634,4164,34.8,83.1,30.9,445.0,3
INC-004268,2024-02-19 19:51:23.291721,2024-02-19 20:44:23.291721,53,P3 Medium,Cloud,payment-gateway,host-030,Cloud Resource Exhaustion,resolved,6,54,696,2659,77.1,29.3,16.6,668.0,2
INC-002255,2024-02-19 20:33:19.171480,2024-02-19 20:55:19.171480,22,P4 Low,Network,message-broker,host-009,Network Failure,investigating,6,6,438,3671,23.6,60.2,37.8,7094.0,3
INC-004484,2024-02-19 20:35:52.156365,2024-02-19 21:50:52.156365,75,P1 Critical,Cloud,payment-gateway,host-011,Kubernetes Pod Failure,investigating,7,465,401,4912,38.4,44.0,49.4,123.0,5
INC-003945,2024-02-19 21:28:37.202966,2024-02-20 00:14:37.202966,166,P2 High,Application,notification-service,host-019,Database Failure,resolved,25,4191,201,4555,14.1,53.8,69.6,7735.0,3
INC-001311,2024-02-20 00:07:30.563542,2024-02-20 01:55:30.563542,108,P3 Medium,Database,cache-cluster,host-045,Kubernetes Pod Failure,resolved,1,24,218,3674,19.6,31.4,32.0,307.0,2
INC-004629,2024-02-20 01:19:11.955769,2024-02-20 02:03:11.955769,44,P4 Low,Database,order-service,host-027,Database Failure,resolved,8,42,650,246,44.3,14.9,30.4,11862.0,3
INC-003115,2024-02-20 01:42:13.214177,2024-02-20 04:49:13.214177,187,P2 High,Cloud,cache-cluster,host-025,Database Failure,mitigated,35,1215,597,3935,48.9,13.0,19.9,14899.0,2
INC-003915,2024-02-20 04:13:38.551199,2024-02-20 05:05:38.551199,52,P3 Medium,Database,order-service,host-042,Cloud Resource Exhaustion,resolved,7,9,140,2320,92.4,33.8,29.0,146.0,3
INC-001739,2024-02-20 05:12:43.592812,2024-02-20 11:29:43.592812,377,P1 Critical,Cloud,order-service,host-004,Cloud Resource Exhaustion,mitigated,37,681,22,3400,90.6,49.5,65.6,994.0,2
INC-002476,2024-02-20 06:39:34.195371,2024-02-20 07:10:34.195371,31,P3 Medium,Network,inventory-api,host-008,Kubernetes Pod Failure,resolved,1,55,703,2120,24.1,38.0,45.5,589.0,7
INC-001574,2024-02-20 06:47:43.706733,2024-02-20 08:16:43.706733,89,P3 Medium,Network,inventory-api,host-016,Network Failure,resolved,1,38,507,2296,46.9,48.9,58.4,3370.0,4
INC-000148,2024-02-20 09:34:57.673033,2024-02-20 12:40:57.673033,186,P1 Critical,Compute,reporting-service,host-038,CPU Saturation,resolved,23,4317,163,1799,74.8,31.1,37.9,418.0,2
INC-004728,2024-02-20 09:54:40.054136,2024-02-20 11:34:40.054136,100,P3 Medium,Compute,message-broker,host-030,Service Crash,resolved,4,19,638,2051,18.8,15.9,54.6,584.0,2
INC-000072,2024-02-20 10:07:48.258637,2024-02-20 11:05:48.258637,58,P2 High,Database,order-service,host-050,Database Failure,resolved,15,2476,18,519,40.1,46.5,66.1,18974.0,2
INC-000902,2024-02-20 12:10:24.344970,2024-02-20 14:21:24.344970,131,P2 High,Compute,auth-service,host-015,Memory Leak,resolved,34,2445,628,2359,54.0,94.9,34.7,590.0,5
INC-001807,2024-02-20 13:42:33.728280,2024-02-20 15:44:33.728280,122,P2 High,Cloud,message-broker,host-036,Cloud Resource Exhaustion,resolved,47,1544,487,2985,89.1,32.4,44.1,247.0,3
INC-002937,2024-02-20 14:10:18.579495,2024-02-20 17:45:18.579495,215,P2 High,Network,api-gateway,host-019,Service Crash,investigating,12,288,371,3869,15.2,52.1,23.4,146.0,1
INC-000145,2024-02-20 14:41:33.326073,2024-02-20 15:17:33.326073,36,P3 Medium,Cloud,cache-cluster,host-011,Disk Failure,resolved,7,4,407,3077,40.5,16.9,84.4,782.0,1
INC-000580,2024-02-20 15:05:55.621495,2024-02-20 20:06:55.621495,301,P1 Critical,Cloud,inventory-api,host-049,Kubernetes Pod Failure,mitigated,39,3941,357,2808,47.4,46.8,36.9,200.0,7
INC-002434,2024-02-20 15:40:21.291469,2024-02-20 17:55:21.291469,135,P2 High,Database,payment-gateway,host-045,Database Failure,mitigated,43,868,926,3842,31.2,19.0,32.3,17699.0,7
INC-000464,2024-02-20 16:02:12.360023,2024-02-20 19:31:12.360023,209,P1 Critical,Database,reporting-service,host-045,CPU Saturation,mitigated,40,4330,710,713,90.7,36.0,14.4,451.0,5
INC-003980,2024-02-20 16:16:30.710101,2024-02-20 17:07:30.710101,51,P4 Low,Cloud,auth-service,host-025,Cloud Resource Exhaustion,investigating,10,50,811,3016,84.1,10.6,24.3,348.0,3
INC-000498,2024-02-20 16:24:06.671320,2024-02-20 17:09:06.671320,45,P2 High,Cloud,notification-service,host-021,Cloud Resource Exhaustion,resolved,42,4763,503,4855,68.3,59.1,12.2,862.0,1
INC-000480,2024-02-20 18:06:38.126056,2024-02-20 18:33:38.126056,27,P4 Low,Network,analytics-engine,host-031,Network Failure,resolved,4,78,205,2945,45.4,63.1,27.9,13151.0,2
INC-001078,2024-02-20 18:12:43.097638,2024-02-20 19:25:43.097638,73,P2 High,Storage,analytics-engine,host-016,Disk Failure,resolved,36,1762,608,2855,44.3,43.3,97.3,931.0,6
INC-001805,2024-02-20 21:04:16.556908,2024-02-20 22:39:16.556908,95,P3 Medium,Database,analytics-engine,host-005,Database Failure,resolved,4,33,440,3136,27.6,47.7,52.7,14475.0,7
INC-004995,2024-02-21 00:11:09.649151,2024-02-21 02:09:09.649151,118,P3 Medium,Database,notification-service,host-037,Memory Leak,resolved,9,46,809,3774,48.0,78.0,48.0,793.0,7
INC-002492,2024-02-21 02:13:51.999311,2024-02-21 06:47:51.999311,274,P1 Critical,Compute,api-gateway,host-012,Memory Leak,resolved,35,3502,780,314,36.9,91.6,38.2,619.0,2
INC-003964,2024-02-21 05:25:50.542047,2024-02-21 06:13:50.542047,48,P3 Medium,Network,reporting-service,host-040,Network Failure,resolved,5,24,293,3068,26.7,36.3,11.1,12149.0,5
INC-000538,2024-02-21 05:27:06.406902,2024-02-21 09:08:06.406902,221,P2 High,Network,api-gateway,host-006,Database Failure,resolved,50,4351,643,4247,26.5,36.0,25.7,18942.0,5
INC-004669,2024-02-21 05:52:15.611300,2024-02-21 06:35:15.611300,43,P3 Medium,Database,order-service,host-034,Database Failure,resolved,3,70,51,1906,25.3,15.4,53.4,2490.0,3
INC-004453,2024-02-21 07:12:14.428361,2024-02-21 08:26:14.428361,74,P3 Medium,Storage,payment-gateway,host-016,Disk Failure,resolved,6,88,684,333,11.1,37.2,98.2,464.0,1
INC-004195,2024-02-21 07:43:09.417574,2024-02-21 09:56:09.417574,133,P2 High,Compute,order-service,host-029,CPU Saturation,resolved,17,2898,237,4198,92.1,29.5,61.9,602.0,6
INC-000765,2024-02-21 08:08:11.545988,2024-02-21 10:06:11.545988,118,P2 High,Network,auth-service,host-026,Service Crash,resolved,10,84,632,3275,22.7,19.3,60.9,221.0,7
INC-002110,2024-02-21 08:12:07.571759,2024-02-21 11:06:07.571759,174,P2 High,Application,order-service,host-001,Service Crash,resolved,25,840,715,1805,44.3,42.1,47.1,956.0,5
INC-000387,2024-02-21 08:15:38.914422,2024-02-21 08:28:38.914422,13,P4 Low,Network,analytics-engine,host-036,Cloud Resource Exhaustion,investigating,3,70,563,2177,79.4,57.4,11.0,804.0,4
INC-000994,2024-02-21 10:53:02.837354,2024-02-21 11:27:02.837354,34,P4 Low,Database,inventory-api,host-039,Database Failure,resolved,6,88,283,3041,50.3,29.4,36.3,13304.0,5
INC-000536,2024-02-21 11:25:56.688611,2024-02-21 12:23:56.688611,58,P3 Medium,Compute,notification-service,host-036,CPU Saturation,mitigated,5,34,592,1157,55.6,39.3,13.5,364.0,5
INC-003832,2024-02-21 11:59:25.278108,2024-02-21 15:18:25.278108,199,P1 Critical,Network,payment-gateway,host-042,Network Failure,resolved,42,370,606,1273,16.4,60.9,50.4,9394.0,1
INC-004703,2024-02-21 12:21:03.599148,2024-02-21 13:14:03.599148,53,P4 Low,Storage,message-broker,host-033,Network Failure,mitigated,9,47,562,4464,12.2,21.4,21.6,2341.0,3
INC-002308,2024-02-21 13:25:47.960616,2024-02-21 15:10:47.960616,105,P3 Medium,Network,api-gateway,host-035,Network Failure,resolved,7,95,990,3314,15.1,35.5,31.4,18490.0,5
INC-002009,2024-02-21 13:45:16.812632,2024-02-21 14:13:16.812632,28,P4 Low,Application,inventory-api,host-003,Memory Leak,resolved,5,90,676,614,32.6,76.0,42.3,632.0,5
INC-001601,2024-02-21 13:47:13.839001,2024-02-21 16:25:13.839001,158,P2 High,Network,reporting-service,host-010,Service Crash,resolved,44,3828,374,3158,20.7,42.6,63.5,642.0,5
INC-001141,2024-02-21 14:02:56.238502,2024-02-21 17:35:56.238502,213,P2 High,Database,notification-service,host-050,CPU Saturation,resolved,28,3830,970,1353,65.9,45.6,40.2,633.0,7
INC-001116,2024-02-21 14:07:15.409450,2024-02-21 21:12:15.409450,425,P1 Critical,Cloud,order-service,host-012,Cloud Resource Exhaustion,resolved,37,1284,369,1019,59.4,25.8,28.5,731.0,5
INC-000707,2024-02-21 15:03:49.023712,2024-02-21 17:05:49.023712,122,P2 High,Compute,api-gateway,host-047,CPU Saturation,resolved,4,1970,416,662,99.3,13.8,69.1,864.0,5
INC-000448,2024-02-21 15:42:42.751115,2024-02-21 16:08:42.751115,26,P4 Low,Network,auth-service,host-005,Network Failure,investigating,4,16,702,2427,23.9,60.8,17.3,14243.0,7
INC-004710,2024-02-21 15:53:22.436649,2024-02-21 16:15:22.436649,22,P4 Low,Network,reporting-service,host-018,Network Failure,investigating,5,78,881,3921,50.0,25.3,55.1,8120.0,5
INC-001555,2024-02-21 16:08:21.904837,2024-02-21 17:13:21.904837,65,P3 Medium,Compute,inventory-api,host-028,CPU Saturation,mitigated,9,86,404,1244,76.2,44.5,29.8,726.0,6
INC-002055,2024-02-21 16:10:36.478891,2024-02-21 18:02:36.478891,112,P2 High,Database,reporting-service,host-002,Database Failure,resolved,39,360,555,4652,57.0,24.6,12.9,10978.0,3
INC-001279,2024-02-21 17:40:21.923006,2024-02-21 18:52:21.923006,72,P3 Medium,Storage,api-gateway,host-018,Service Crash,resolved,7,27,357,3780,11.5,10.4,67.2,763.0,2
INC-002948,2024-02-21 18:33:16.834337,2024-02-21 19:44:16.834337,71,P3 Medium,Storage,auth-service,host-018,Disk Failure,resolved,10,36,743,2168,38.5,59.8,87.8,691.0,6
INC-002270,2024-02-21 19:45:27.023656,2024-02-21 20:22:27.023656,37,P4 Low,Storage,analytics-engine,host-003,Disk Failure,resolved,4,26,101,591,32.4,56.4,88.1,495.0,2
INC-001103,2024-02-21 20:23:17.858736,2024-02-22 00:06:17.858736,223,P2 High,Database,inventory-api,host-026,Database Failure,resolved,50,2276,572,2324,55.2,16.3,22.9,5113.0,5
INC-003991,2024-02-21 22:57:45.515718,2024-02-22 00:27:45.515718,90,P3 Medium,Network,order-service,host-046,Network Failure,resolved,6,53,558,4927,42.7,37.1,54.9,19749.0,8
INC-002394,2024-02-22 00:17:05.372100,2024-02-22 01:56:05.372100,99,P3 Medium,Compute,analytics-engine,host-009,Service Crash,resolved,2,74,619,2804,54.3,42.7,21.5,138.0,4
INC-002651,2024-02-22 01:18:50.382732,2024-02-22 03:44:50.382732,146,P2 High,Application,inventory-api,host-013,Memory Leak,resolved,35,2644,503,4271,54.0,80.1,43.4,916.0,4
INC-000409,2024-02-22 02:43:34.880857,2024-02-22 03:04:34.880857,21,P3 Medium,Cloud,analytics-engine,host-035,Disk Failure,resolved,1,2,254,2524,17.1,12.8,84.7,787.0,3
INC-002382,2024-02-22 03:39:41.731027,2024-02-22 04:31:41.731027,52,P2 High,Database,reporting-service,host-007,Database Failure,investigating,35,1127,904,1469,43.1,39.6,10.5,5142.0,3
INC-002478,2024-02-22 04:15:21.733753,2024-02-22 04:22:21.733753,7,P4 Low,Storage,api-gateway,host-023,Disk Failure,resolved,4,40,792,4671,18.6,55.5,82.5,701.0,6
INC-004765,2024-02-22 04:48:11.673069,2024-02-22 05:28:11.673069,40,P3 Medium,Compute,auth-service,host-031,CPU Saturation,resolved,9,99,209,342,51.4,11.5,63.3,705.0,7
INC-002719,2024-02-22 05:24:15.855458,2024-02-22 06:29:15.855458,65,P1 Critical,Database,cache-cluster,host-003,Database Failure,resolved,50,3566,847,2979,38.1,58.9,36.0,6467.0,2
INC-003831,2024-02-22 05:40:18.890831,2024-02-22 06:12:18.890831,32,P4 Low,Application,auth-service,host-042,Memory Leak,resolved,3,39,173,2162,35.3,90.0,36.6,376.0,5
INC-003813,2024-02-22 05:52:47.708326,2024-02-22 06:23:47.708326,31,P4 Low,Database,cache-cluster,host-021,Database Failure,resolved,2,16,663,2011,59.6,64.8,63.3,5142.0,6
INC-001138,2024-02-22 05:58:47.796974,2024-02-22 06:56:47.796974,58,P4 Low,Network,inventory-api,host-034,Network Failure,resolved,1,82,709,2023,53.5,61.5,53.5,18628.0,5
INC-000270,2024-02-22 06:35:29.984209,2024-02-22 07:24:29.984209,49,P3 Medium,Application,order-service,host-048,CPU Saturation,resolved,1,40,934,2690,60.2,56.8,48.6,662.0,5
INC-001960,2024-02-22 07:14:28.301267,2024-02-22 08:57:28.301267,103,P1 Critical,Compute,inventory-api,host-023,CPU Saturation,resolved,39,4310,170,520,54.1,12.4,45.1,746.0,4
INC-001240,2024-02-22 08:30:28.708479,2024-02-22 08:48:28.708479,18,P3 Medium,Database,reporting-service,host-015,Database Failure,mitigated,3,94,305,558,59.5,25.8,47.5,13068.0,2
INC-000886,2024-02-22 10:18:50.653793,2024-02-22 11:53:50.653793,95,P3 Medium,Cloud,analytics-engine,host-032,CPU Saturation,investigating,3,37,867,3625,92.1,37.5,61.3,985.0,5
INC-004930,2024-02-22 11:11:29.600065,2024-02-22 15:49:29.600065,278,P1 Critical,Application,reporting-service,host-048,Cloud Resource Exhaustion,mitigated,27,3896,810,2247,91.0,28.6,34.6,639.0,2
INC-000383,2024-02-22 11:40:13.894894,2024-02-22 13:26:13.894894,106,P2 High,Network,message-broker,host-015,Network Failure,resolved,7,2948,631,336,22.3,42.1,43.2,6510.0,1
INC-004330,2024-02-22 12:19:00.425340,2024-02-22 12:46:00.425340,27,P4 Low,Network,order-service,host-047,Database Failure,resolved,10,16,621,1563,46.0,21.2,14.0,15270.0,6
INC-002052,2024-02-22 14:11:38.785457,2024-02-22 17:36:38.785457,205,P2 High,Network,inventory-api,host-017,CPU Saturation,mitigated,14,1873,648,3204,54.6,50.0,34.1,146.0,6
INC-004868,2024-02-22 14:26:11.104849,2024-02-22 20:16:11.104849,350,P1 Critical,Compute,message-broker,host-049,Memory Leak,resolved,21,4763,822,2122,45.8,72.6,53.1,523.0,2
INC-000292,2024-02-22 15:24:50.834989,2024-02-22 16:02:50.834989,38,P2 High,Application,auth-service,host-006,Service Crash,resolved,9,2295,747,1379,36.6,45.3,42.3,791.0,6
INC-002290,2024-02-22 16:09:45.754279,2024-02-22 17:14:45.754279,65,P3 Medium,Application,cache-cluster,host-024,Disk Failure,resolved,1,43,284,3143,51.6,62.9,95.0,645.0,6
INC-004254,2024-02-22 16:30:53.712415,2024-02-22 19:17:53.712415,167,P2 High,Database,cache-cluster,host-028,Database Failure,mitigated,28,4426,950,1727,22.7,30.8,10.9,15756.0,1
INC-002458,2024-02-22 16:35:08.195466,2024-02-22 19:56:08.195466,201,P2 High,Network,inventory-api,host-038,CPU Saturation,resolved,49,3408,737,4644,88.5,43.3,12.9,494.0,4
INC-001420,2024-02-22 17:21:16.337620,2024-02-22 18:06:16.337620,45,P4 Low,Storage,reporting-service,host-036,Database Failure,resolved,7,33,308,1793,28.7,25.8,67.9,12723.0,8
INC-002230,2024-02-22 17:53:19.436162,2024-02-22 18:10:19.436162,17,P4 Low,Database,notification-service,host-021,Database Failure,investigating,4,43,962,1337,45.0,36.4,53.3,11207.0,1
INC-004888,2024-02-22 19:28:55.606871,2024-02-23 00:25:55.606871,297,P1 Critical,Cloud,order-service,host-045,Database Failure,investigating,4,4431,396,400,42.6,50.6,37.9,10467.0,6
INC-003584,2024-02-22 19:44:14.114326,2024-02-22 20:50:14.114326,66,P3 Medium,Network,payment-gateway,host-008,Memory Leak,investigating,6,28,287,2330,30.5,85.0,11.3,648.0,2
INC-003128,2024-02-22 21:21:50.768096,2024-02-22 22:42:50.768096,81,P3 Medium,Storage,payment-gateway,host-041,Database Failure,resolved,1,65,559,235,11.1,51.4,17.5,11711.0,6
INC-003981,2024-02-22 23:49:37.116298,2024-02-23 07:16:37.116298,447,P1 Critical,Network,api-gateway,host-047,Network Failure,investigating,20,600,530,3943,48.2,46.2,26.1,10600.0,7
INC-004079,2024-02-23 01:08:21.468211,2024-02-23 01:46:21.468211,38,P3 Medium,Storage,inventory-api,host-036,Network Failure,resolved,8,76,88,350,31.5,38.5,64.8,8579.0,6
INC-001270,2024-02-23 01:52:35.398339,2024-02-23 02:17:35.398339,25,P4 Low,Storage,cache-cluster,host-047,Disk Failure,mitigated,3,89,929,3317,18.1,16.9,90.9,977.0,3
INC-003101,2024-02-23 02:15:25.161172,2024-02-23 05:08:25.161172,173,P2 High,Cloud,order-service,host-011,Kubernetes Pod Failure,resolved,20,3970,319,3681,17.7,60.6,67.6,835.0,1
INC-000304,2024-02-23 02:51:05.968670,2024-02-23 03:34:05.968670,43,P4 Low,Storage,reporting-service,host-007,Disk Failure,investigating,6,32,587,175,56.3,61.0,84.0,125.0,7
INC-003392,2024-02-23 03:09:29.740436,2024-02-23 03:59:29.740436,50,P3 Medium,Storage,message-broker,host-018,Disk Failure,resolved,6,78,382,2267,54.6,40.1,81.2,540.0,8
INC-001306,2024-02-23 03:24:26.299600,2024-02-23 05:30:26.299600,126,P2 High,Compute,inventory-api,host-039,CPU Saturation,resolved,26,3840,495,381,72.1,35.2,24.2,496.0,4
INC-002650,2024-02-23 03:24:46.284123,2024-02-23 05:07:46.284123,103,P3 Medium,Storage,message-broker,host-031,Disk Failure,resolved,10,11,144,422,10.9,21.9,98.0,480.0,2
INC-003111,2024-02-23 04:07:05.516235,2024-02-23 07:54:05.516235,227,P2 High,Network,api-gateway,host-007,Disk Failure,resolved,10,832,469,427,21.0,59.4,86.5,716.0,4
INC-000818,2024-02-23 04:28:41.197189,2024-02-23 06:01:41.197189,93,P3 Medium,Compute,inventory-api,host-004,CPU Saturation,resolved,1,100,949,3977,66.6,31.6,69.8,928.0,6
INC-000761,2024-02-23 04:35:52.210436,2024-02-23 06:20:52.210436,105,P3 Medium,Application,notification-service,host-011,Memory Leak,resolved,8,4,963,4626,53.5,78.4,31.0,727.0,7
INC-000923,2024-02-23 06:30:03.583797,2024-02-23 06:55:03.583797,25,P4 Low,Application,analytics-engine,host-033,Disk Failure,mitigated,7,30,547,2416,19.4,53.0,98.4,161.0,6
INC-001015,2024-02-23 09:24:59.488128,2024-02-23 11:44:59.488128,140,P2 High,Cloud,order-service,host-016,CPU Saturation,resolved,6,132,853,3385,84.1,14.9,34.9,971.0,4
INC-002940,2024-02-23 09:42:11.176854,2024-02-23 10:26:11.176854,44,P3 Medium,Cloud,message-broker,host-026,Cloud Resource Exhaustion,resolved,2,42,361,4909,87.4,31.1,65.3,712.0,8
INC-000896,2024-02-23 09:45:46.534221,2024-02-23 11:10:46.534221,85,P1 Critical,Network,analytics-engine,host-032,CPU Saturation,investigating,31,3273,528,2006,67.0,32.1,53.5,946.0,3
