incident_id,root_cause,confidence,contributing_factors,remediation,detection_lag_min,rca_created_at,analyst
INC-000147,Database Failure,0.84,disk I/O saturation; query overload,Restart DB service; check replication lag; restore from backup if needed,10,2024-01-01 02:28:31.646248,on-call-eng
INC-000997,Memory Leak,0.73,finalizer queue buildup; object retention,Rolling restart of affected pods; increase heap limits; profile GC,6,2024-01-22 20:46:04.633811,sre-team
INC-001734,Disk Failure,0.9,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,20,2024-01-23 00:44:18.683248,sre-team
INC-003938,Cloud Resource Exhaustion,0.65,vCPU quota hit; EBS limit,Request quota increase; release idle resources; enable auto-scaling,11,2024-01-22 21:38:50.811493,auto-ml
INC-001358,CPU Saturation,0.93,GC thrashing; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,2,2024-01-22 23:05:35.319932,auto-ml
INC-004159,Service Crash,0.82,dependency timeout cascade; unhandled exception,Redeploy service; inspect core dumps; check dependency health,30,2024-01-22 22:43:29.500375,auto-ml
INC-003009,Database Failure,0.67,query overload; replication lag,Restart DB service; check replication lag; restore from backup if needed,15,2024-01-23 06:03:51.388029,on-call-eng
INC-000239,Cloud Resource Exhaustion,0.8,vCPU quota hit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,6,2024-01-23 00:40:44.918886,auto-ml
INC-001877,Memory Leak,0.93,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,9,2024-01-23 02:28:25.558677,on-call-eng
INC-004817,Network Failure,0.99,link congestion; packet loss,Check BGP routes; inspect switch logs; failover to backup link,12,2024-01-23 05:53:14.247569,sre-team
INC-003939,CPU Saturation,0.73,batch job overrun; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,26,2024-01-23 04:54:13.002857,on-call-eng
INC-000282,Database Failure,0.67,deadlock cascade; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,4,2024-01-23 03:38:20.486470,auto-ml
INC-004464,Memory Leak,0.82,object retention; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,17,2024-01-23 05:29:38.373439,auto-ml
INC-001662,Cloud Resource Exhaustion,0.67,EBS limit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,6,2024-01-23 07:41:59.523481,auto-ml
INC-000069,Disk Failure,0.74,RAID degradation; bad sectors,Replace faulty disk; restore RAID; check smart data,3,2024-01-23 07:06:58.871423,sre-team
INC-000725,Network Failure,0.89,MTU mismatch; packet loss,Check BGP routes; inspect switch logs; failover to backup link,3,2024-01-23 11:15:14.294572,on-call-eng
INC-001206,CPU Saturation,0.96,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,22,2024-01-23 09:15:26.858673,on-call-eng
INC-000899,Cloud Resource Exhaustion,0.65,EBS limit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,15,2024-01-23 11:04:45.797774,on-call-eng
INC-001266,Service Crash,0.97,dependency timeout cascade; unhandled exception,Redeploy service; inspect core dumps; check dependency health,3,2024-01-23 08:56:54.833711,on-call-eng
INC-004008,Service Crash,0.8,dependency timeout cascade; unhandled exception,Redeploy service; inspect core dumps; check dependency health,25,2024-01-23 10:15:25.682258,sre-team
INC-003686,Database Failure,0.94,replication lag; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,25,2024-01-23 11:56:25.120371,auto-ml
INC-000151,Kubernetes Pod Failure,0.75,CrashLoopBackOff; image pull error,Describe pod events; check resource quotas; inspect image pull logs,18,2024-01-23 10:50:54.903851,auto-ml
INC-000250,Memory Leak,0.98,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,1,2024-01-23 13:18:04.913143,auto-ml
INC-000374,CPU Saturation,0.74,GC thrashing; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,5,2024-01-23 12:38:27.487716,sre-team
INC-000453,Cloud Resource Exhaustion,0.74,vCPU quota hit; EBS limit,Request quota increase; release idle resources; enable auto-scaling,11,2024-01-23 16:24:44.967925,sre-team
INC-001664,Service Crash,0.73,unhandled exception; dependency timeout cascade,Redeploy service; inspect core dumps; check dependency health,19,2024-01-23 16:55:04.726617,on-call-eng
INC-004418,Database Failure,0.97,deadlock cascade; query overload,Restart DB service; check replication lag; restore from backup if needed,5,2024-01-23 15:58:05.461578,auto-ml
INC-000414,Network Failure,0.84,BGP flap; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,4,2024-01-23 18:40:42.686832,sre-team
INC-004664,Kubernetes Pod Failure,0.97,image pull error; OOMKilled,Describe pod events; check resource quotas; inspect image pull logs,20,2024-01-23 13:35:54.174329,sre-team
INC-000055,Memory Leak,0.93,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,3,2024-01-23 15:24:40.239840,on-call-eng
INC-001308,Network Failure,0.81,packet loss; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,4,2024-01-23 17:40:50.530574,sre-team
INC-002095,Database Failure,0.77,query overload; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,6,2024-01-23 21:15:04.630288,auto-ml
INC-000540,Network Failure,0.9,packet loss; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,22,2024-01-23 17:18:13.462892,auto-ml
INC-003373,Memory Leak,0.75,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,17,2024-01-23 20:56:48.565897,auto-ml
INC-000419,Service Crash,0.74,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,27,2024-01-23 21:48:15.302848,on-call-eng
INC-002977,Kubernetes Pod Failure,0.77,OOMKilled; image pull error,Describe pod events; check resource quotas; inspect image pull logs,14,2024-01-23 21:12:30.090719,auto-ml
INC-001802,Memory Leak,0.82,unbounded cache growth; object retention,Rolling restart of affected pods; increase heap limits; profile GC,6,2024-01-23 20:45:01.155250,sre-team
INC-002772,Memory Leak,0.67,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,5,2024-01-23 20:37:29.670883,auto-ml
INC-001665,Disk Failure,0.87,filesystem corruption; bad sectors,Replace faulty disk; restore RAID; check smart data,30,2024-01-23 21:50:33.580948,on-call-eng
INC-002344,Network Failure,0.72,MTU mismatch; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,8,2024-01-23 22:19:33.296124,on-call-eng
INC-004259,Disk Failure,0.72,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,4,2024-01-23 23:39:40.400521,auto-ml
INC-001561,Database Failure,0.7,query overload; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,22,2024-01-24 06:01:26.202360,auto-ml
INC-003662,Database Failure,0.82,deadlock cascade; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,26,2024-01-24 02:06:33.006745,on-call-eng
INC-003045,CPU Saturation,0.91,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,28,2024-01-24 07:28:44.802822,on-call-eng
INC-004077,Network Failure,0.92,link congestion; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,12,2024-01-24 03:50:31.056431,auto-ml
INC-004476,Memory Leak,0.73,object retention; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,24,2024-01-24 00:45:53.358721,sre-team
INC-001037,Network Failure,0.68,packet loss; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,5,2024-01-24 04:40:12.352086,auto-ml
INC-003737,CPU Saturation,0.76,thread contention; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,2,2024-01-24 03:12:07.420882,on-call-eng
INC-002873,Service Crash,0.82,dependency timeout cascade; unhandled exception,Redeploy service; inspect core dumps; check dependency health,10,2024-01-24 06:17:36.136413,auto-ml
INC-004508,Network Failure,0.82,MTU mismatch; packet loss,Check BGP routes; inspect switch logs; failover to backup link,9,2024-01-24 04:43:13.833676,auto-ml
INC-002443,Kubernetes Pod Failure,0.82,evicted by kubelet; CrashLoopBackOff,Describe pod events; check resource quotas; inspect image pull logs,13,2024-01-24 09:09:43.374740,sre-team
INC-000113,Cloud Resource Exhaustion,0.8,subnet capacity; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,8,2024-01-24 05:03:40.629570,auto-ml
INC-002887,Database Failure,0.66,disk I/O saturation; replication lag,Restart DB service; check replication lag; restore from backup if needed,10,2024-01-24 05:07:42.326909,sre-team
INC-002280,Database Failure,0.78,query overload; replication lag,Restart DB service; check replication lag; restore from backup if needed,22,2024-01-24 06:29:14.636861,on-call-eng
INC-004601,Cloud Resource Exhaustion,0.71,vCPU quota hit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,19,2024-01-24 06:35:06.399019,auto-ml
INC-002413,Disk Failure,0.79,bad sectors; RAID degradation,Replace faulty disk; restore RAID; check smart data,1,2024-01-24 09:09:12.756346,on-call-eng
INC-003491,CPU Saturation,0.81,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,8,2024-01-24 10:27:08.662089,on-call-eng
INC-004406,Memory Leak,0.93,unbounded cache growth; object retention,Rolling restart of affected pods; increase heap limits; profile GC,20,2024-01-24 12:59:37.169958,auto-ml
INC-002962,Cloud Resource Exhaustion,0.95,IP exhaustion; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,19,2024-01-24 11:15:59.730101,on-call-eng
INC-003396,Service Crash,0.87,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,12,2024-01-24 08:08:29.266593,auto-ml
INC-000046,Service Crash,0.72,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,12,2024-01-24 09:23:41.181823,sre-team
INC-003086,CPU Saturation,0.86,infinite loop; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,16,2024-01-24 10:34:36.447649,on-call-eng
INC-002588,CPU Saturation,0.91,infinite loop; GC thrashing,Scale out horizontally; throttle batch jobs; identify runaway processes,2,2024-01-24 11:02:18.775131,on-call-eng
INC-002320,CPU Saturation,0.89,thread contention; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,29,2024-01-24 14:56:18.965674,sre-team
INC-002292,Database Failure,0.69,query overload; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,9,2024-01-24 15:56:07.737837,sre-team
INC-001480,Cloud Resource Exhaustion,0.91,EBS limit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,11,2024-01-24 16:51:20.619273,on-call-eng
INC-004890,Cloud Resource Exhaustion,0.92,vCPU quota hit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,13,2024-01-24 19:02:06.200278,on-call-eng
INC-001422,Database Failure,0.84,query overload; replication lag,Restart DB service; check replication lag; restore from backup if needed,14,2024-01-24 19:42:07.438868,on-call-eng
INC-001191,Cloud Resource Exhaustion,0.66,vCPU quota hit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,20,2024-01-24 20:21:01.537964,sre-team
INC-004589,Network Failure,0.89,BGP flap; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,25,2024-01-24 21:21:48.267339,sre-team
INC-003279,Network Failure,0.7,MTU mismatch; link congestion,Check BGP routes; inspect switch logs; failover to backup link,12,2024-01-24 22:16:46.873568,auto-ml
INC-000782,Disk Failure,0.77,bad sectors; RAID degradation,Replace faulty disk; restore RAID; check smart data,29,2024-01-24 21:40:51.218687,on-call-eng
INC-004996,CPU Saturation,0.95,thread contention; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,23,2024-01-25 04:52:07.774405,sre-team
INC-001468,CPU Saturation,0.98,GC thrashing; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,20,2024-01-24 22:17:53.704679,sre-team
INC-002455,Memory Leak,0.83,object retention; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,23,2024-01-24 23:49:10.651647,sre-team
INC-003222,Network Failure,0.95,packet loss; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,9,2024-01-25 01:37:49.143948,sre-team
INC-004057,Cloud Resource Exhaustion,0.85,subnet capacity; vCPU quota hit,Request quota increase; release idle resources; enable auto-scaling,20,2024-01-24 23:23:41.881997,sre-team
INC-003547,Kubernetes Pod Failure,0.97,OOMKilled; CrashLoopBackOff,Describe pod events; check resource quotas; inspect image pull logs,8,2024-01-25 01:53:36.122912,sre-team
INC-000820,Network Failure,0.98,packet loss; link congestion,Check BGP routes; inspect switch logs; failover to backup link,5,2024-01-25 03:24:43.327525,sre-team
INC-001143,Network Failure,0.87,MTU mismatch; packet loss,Check BGP routes; inspect switch logs; failover to backup link,22,2024-01-25 04:17:48.837514,auto-ml
INC-002278,Service Crash,0.96,unhandled exception; OOM kill,Redeploy service; inspect core dumps; check dependency health,4,2024-01-25 06:05:05.926870,auto-ml
INC-002347,Memory Leak,0.72,finalizer queue buildup; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,20,2024-01-25 04:31:44.998353,on-call-eng
INC-002336,Network Failure,0.91,MTU mismatch; packet loss,Check BGP routes; inspect switch logs; failover to backup link,24,2024-01-25 05:07:58.843641,sre-team
INC-004509,Network Failure,0.74,MTU mismatch; packet loss,Check BGP routes; inspect switch logs; failover to backup link,26,2024-01-25 04:16:44.645407,auto-ml
INC-001496,Cloud Resource Exhaustion,0.93,subnet capacity; vCPU quota hit,Request quota increase; release idle resources; enable auto-scaling,6,2024-01-25 06:40:28.871856,sre-team
INC-002075,Disk Failure,0.68,filesystem corruption; RAID degradation,Replace faulty disk; restore RAID; check smart data,29,2024-01-25 05:13:14.733567,on-call-eng
INC-002842,Cloud Resource Exhaustion,0.67,vCPU quota hit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,27,2024-01-25 06:05:52.988377,on-call-eng
INC-001936,Disk Failure,0.78,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,7,2024-01-25 07:28:58.882591,sre-team
