timestamp,alert_id,rule_name,metric,value,threshold,severity,service,host,tower,status,duration_min
2024-02-11 20:34:28.423424,ALT-014369,LowRequestRate,request_rate,18.32,10,P1 Critical,payment-gateway,host-032,Application,firing,30
2024-02-11 20:41:13.896844,ALT-017724,HighGCPause,gc_pause_ms,512.84,500,P4 Low,order-service,host-036,Application,firing,7
2024-02-11 20:42:22.666249,ALT-005707,HighGCPause,gc_pause_ms,1130.7,500,P1 Critical,cache-cluster,host-046,Application,resolved,82
2024-02-11 21:02:55.885995,ALT-014928,NetworkPacketLoss,packet_loss_pct,6.43,5,P3 Medium,auth-service,host-022,Network,firing,144
2024-02-11 21:15:08.444076,ALT-005156,HighCPU,cpu_util,96.13,80,P3 Medium,api-gateway,host-005,Compute,firing,37
2024-02-11 21:34:18.854784,ALT-014610,NetworkPacketLoss,packet_loss_pct,11.37,5,P1 Critical,message-broker,host-032,Network,firing,24
2024-02-11 21:40:56.097017,ALT-015594,HighLatency,latency_ms,1487.31,1000,P2 High,notification-service,host-045,Application,firing,89
2024-02-11 21:45:20.172395,ALT-017170,HighErrorRate,error_rate,9.16,5,P1 Critical,message-broker,host-027,Application,resolved,101
2024-02-11 22:00:36.552233,ALT-005403,DiskFull,disk_util,133.61,90,P2 High,auth-service,host-032,Storage,firing,236
2024-02-11 22:01:22.701746,ALT-004004,PodCrashLoop,restart_count,7.68,3,P1 Critical,analytics-engine,host-018,Cloud,resolved,132
2024-02-11 22:01:58.796295,ALT-019380,HighErrorRate,error_rate,12.29,5,P1 Critical,inventory-api,host-048,Application,resolved,101
2024-02-11 22:10:45.220477,ALT-009204,NetworkPacketLoss,packet_loss_pct,7.59,5,P2 High,payment-gateway,host-046,Network,resolved,198
2024-02-11 22:13:31.281653,ALT-019255,HighMemory,memory_util,130.03,85,P2 High,analytics-engine,host-027,Compute,firing,157
2024-02-11 22:18:30.688071,ALT-008583,HighCPU,cpu_util,153.89,80,P1 Critical,reporting-service,host-026,Compute,firing,103
2024-02-11 22:22:32.411679,ALT-005193,NetworkPacketLoss,packet_loss_pct,9.69,5,P1 Critical,api-gateway,host-018,Network,firing,51
2024-02-11 22:33:39.105412,ALT-007475,DBConnectionPool,connection_pct,95.01,80,P3 Medium,auth-service,host-025,Database,firing,180
2024-02-11 22:45:52.754084,ALT-003752,HighGCPause,gc_pause_ms,1006.83,500,P1 Critical,message-broker,host-030,Application,firing,85
2024-02-11 22:53:38.800216,ALT-007529,CloudQuotaExhausted,quota_pct,81.94,90,P4 Low,message-broker,host-038,Cloud,resolved,44
2024-02-11 22:59:47.344328,ALT-000664,DiskFull,disk_util,97.23,90,P4 Low,message-broker,host-041,Storage,resolved,180
2024-02-11 23:08:47.159643,ALT-013159,CloudQuotaExhausted,quota_pct,88.54,90,P4 Low,analytics-engine,host-027,Cloud,resolved,114
2024-02-11 23:12:52.370626,ALT-008502,LowRequestRate,request_rate,24.76,10,P1 Critical,notification-service,host-032,Application,firing,141
2024-02-11 23:29:42.108438,ALT-007747,DiskFull,disk_util,99.15,90,P3 Medium,auth-service,host-017,Storage,firing,52
2024-02-11 23:41:38.251146,ALT-015183,NetworkPacketLoss,packet_loss_pct,5.26,5,P4 Low,cache-cluster,host-028,Network,firing,63
2024-02-11 23:42:24.889441,ALT-013266,NetworkPacketLoss,packet_loss_pct,6.06,5,P3 Medium,reporting-service,host-046,Network,resolved,6
2024-02-11 23:59:26.297644,ALT-000538,NetworkPacketLoss,packet_loss_pct,7.24,5,P2 High,order-service,host-029,Network,firing,19
2024-02-12 00:13:09.171089,ALT-010960,DBConnectionPool,connection_pct,163.65,80,P1 Critical,notification-service,host-001,Database,firing,173
2024-02-12 00:14:13.766673,ALT-009440,HighMemory,memory_util,89.82,85,P4 Low,reporting-service,host-023,Compute,resolved,232
2024-02-12 00:14:39.385961,ALT-008024,HighGCPause,gc_pause_ms,1286.75,500,P1 Critical,reporting-service,host-047,Application,firing,52
2024-02-12 00:16:22.503730,ALT-015123,DiskFull,disk_util,117.77,90,P3 Medium,api-gateway,host-003,Storage,resolved,193
2024-02-12 00:23:19.208077,ALT-010521,DiskFull,disk_util,162.6,90,P1 Critical,reporting-service,host-050,Storage,firing,154
2024-02-12 00:25:21.703469,ALT-008182,LowNetworkThroughput,net_in_mbps,10.76,10,P4 Low,inventory-api,host-005,Network,firing,128
2024-02-12 01:33:36.410972,ALT-019345,NetworkPacketLoss,packet_loss_pct,5.52,5,P3 Medium,analytics-engine,host-006,Network,firing,106
2024-02-12 02:20:09.026258,ALT-003957,PodCrashLoop,restart_count,7.53,3,P1 Critical,inventory-api,host-040,Cloud,resolved,69
2024-02-12 02:31:17.340903,ALT-012683,HighErrorRate,error_rate,5.0,5,P4 Low,notification-service,host-040,Application,firing,207
2024-02-12 02:36:37.714000,ALT-001641,LowNetworkThroughput,net_in_mbps,11.76,10,P3 Medium,payment-gateway,host-018,Network,resolved,20
2024-02-12 03:10:13.892465,ALT-000444,HighMemory,memory_util,232.46,85,P1 Critical,auth-service,host-034,Compute,resolved,75
2024-02-12 03:31:31.659431,ALT-006914,HighGCPause,gc_pause_ms,572.7,500,P3 Medium,message-broker,host-036,Application,firing,134
2024-02-12 03:57:22.404925,ALT-009167,HighGCPause,gc_pause_ms,648.89,500,P3 Medium,reporting-service,host-028,Application,resolved,111
2024-02-12 04:32:35.169387,ALT-010546,NetworkPacketLoss,packet_loss_pct,9.86,5,P1 Critical,message-broker,host-030,Network,resolved,19
2024-02-12 04:53:54.672757,ALT-016852,HighCPU,cpu_util,147.45,80,P1 Critical,order-service,host-013,Compute,firing,124
2024-02-12 04:57:11.177460,ALT-012073,LowRequestRate,request_rate,13.09,10,P3 Medium,cache-cluster,host-043,Application,resolved,83
2024-02-12 05:54:54.189968,ALT-003919,HighCPU,cpu_util,113.18,80,P2 High,message-broker,host-018,Compute,firing,62
2024-02-12 06:40:50.843248,ALT-010041,HighLatency,latency_ms,1109.2,1000,P3 Medium,reporting-service,host-022,Application,resolved,127
2024-02-12 06:52:12.910893,ALT-001947,PodCrashLoop,restart_count,7.42,3,P1 Critical,api-gateway,host-013,Cloud,resolved,41
2024-02-12 06:52:22.116125,ALT-012471,HighErrorRate,error_rate,5.91,5,P3 Medium,inventory-api,host-008,Application,resolved,103
2024-02-12 07:00:57.635231,ALT-002728,CloudQuotaExhausted,quota_pct,126.56,90,P2 High,message-broker,host-034,Cloud,firing,160
2024-02-12 07:07:13.415716,ALT-014725,HighGCPause,gc_pause_ms,547.74,500,P4 Low,analytics-engine,host-013,Application,firing,70
2024-02-12 07:19:38.796230,ALT-012067,HighLatency,latency_ms,1174.14,1000,P3 Medium,analytics-engine,host-024,Application,firing,157
2024-02-12 07:26:30.082305,ALT-002096,HighGCPause,gc_pause_ms,800.6,500,P2 High,message-broker,host-014,Application,firing,171
2024-02-12 07:33:04.832951,ALT-017690,HighGCPause,gc_pause_ms,724.28,500,P2 High,notification-service,host-049,Application,resolved,145
2024-02-12 07:50:41.066071,ALT-019063,CloudQuotaExhausted,quota_pct,89.42,90,P4 Low,cache-cluster,host-043,Cloud,firing,200
2024-02-12 07:57:52.238210,ALT-004149,DiskFull,disk_util,139.63,90,P2 High,reporting-service,host-006,Storage,firing,103
2024-02-12 07:58:37.555049,ALT-001322,HighMemory,memory_util,179.56,85,P1 Critical,inventory-api,host-008,Compute,resolved,80
2024-02-12 08:04:17.115388,ALT-016021,HighLatency,latency_ms,1479.66,1000,P2 High,reporting-service,host-038,Application,resolved,146
2024-02-12 08:11:49.959688,ALT-017264,HighLatency,latency_ms,1099.69,1000,P4 Low,analytics-engine,host-030,Application,resolved,232
2024-02-12 08:27:12.110859,ALT-001513,HighGCPause,gc_pause_ms,796.29,500,P2 High,inventory-api,host-044,Application,resolved,208
2024-02-12 08:34:09.024833,ALT-015058,CloudQuotaExhausted,quota_pct,123.91,90,P3 Medium,api-gateway,host-015,Cloud,resolved,71
2024-02-12 08:39:06.368679,ALT-010658,DiskFull,disk_util,83.41,90,P4 Low,auth-service,host-015,Storage,firing,147
2024-02-12 08:42:44.011599,ALT-005766,HighLatency,latency_ms,1237.84,1000,P3 Medium,api-gateway,host-006,Application,resolved,209
2024-02-12 09:15:51.937380,ALT-018903,NetworkPacketLoss,packet_loss_pct,12.62,5,P1 Critical,payment-gateway,host-023,Network,resolved,117
2024-02-12 09:21:27.979938,ALT-014775,HighCPU,cpu_util,87.39,80,P4 Low,payment-gateway,host-035,Compute,firing,224
2024-02-12 09:33:48.054075,ALT-009055,HighMemory,memory_util,100.97,85,P3 Medium,inventory-api,host-008,Compute,resolved,211
2024-02-12 09:41:14.375145,ALT-000065,LowNetworkThroughput,net_in_mbps,9.41,10,P4 Low,notification-service,host-006,Network,firing,192
2024-02-12 09:45:41.738891,ALT-010126,HighGCPause,gc_pause_ms,471.59,500,P4 Low,order-service,host-026,Application,resolved,194
2024-02-12 09:48:25.216396,ALT-017521,HighCPU,cpu_util,113.2,80,P2 High,analytics-engine,host-031,Compute,resolved,224
2024-02-12 10:25:16.766727,ALT-014802,HighGCPause,gc_pause_ms,1141.78,500,P1 Critical,payment-gateway,host-042,Application,firing,168
2024-02-12 10:53:02.225001,ALT-018094,HighLatency,latency_ms,1294.18,1000,P3 Medium,analytics-engine,host-021,Application,firing,175
2024-02-12 11:00:25.483056,ALT-017906,HighCPU,cpu_util,81.52,80,P4 Low,message-broker,host-004,Compute,firing,15
2024-02-12 11:06:46.726356,ALT-019208,LowRequestRate,request_rate,26.24,10,P1 Critical,inventory-api,host-001,Application,firing,76
2024-02-12 11:11:20.319725,ALT-019477,HighCPU,cpu_util,127.91,80,P2 High,cache-cluster,host-040,Compute,firing,42
2024-02-12 11:15:25.380538,ALT-010763,CloudQuotaExhausted,quota_pct,130.03,90,P2 High,reporting-service,host-023,Cloud,resolved,133
2024-02-12 11:16:10.111592,ALT-006949,NetworkPacketLoss,packet_loss_pct,6.03,5,P3 Medium,auth-service,host-016,Network,resolved,88
2024-02-12 11:18:31.505559,ALT-013526,LowRequestRate,request_rate,15.82,10,P2 High,auth-service,host-027,Application,firing,122
2024-02-12 11:25:57.296669,ALT-007914,LowRequestRate,request_rate,19.74,10,P1 Critical,auth-service,host-008,Application,firing,162
2024-02-12 11:58:40.650697,ALT-017166,HighLatency,latency_ms,2172.17,1000,P1 Critical,cache-cluster,host-014,Application,firing,94
2024-02-12 12:06:32.465507,ALT-001669,NetworkPacketLoss,packet_loss_pct,6.89,5,P3 Medium,reporting-service,host-042,Network,firing,91
2024-02-12 12:14:34.280212,ALT-009379,DiskFull,disk_util,90.5,90,P4 Low,order-service,host-020,Storage,firing,195
2024-02-12 12:23:27.031677,ALT-003514,DiskFull,disk_util,122.47,90,P3 Medium,reporting-service,host-005,Storage,firing,212
2024-02-12 12:28:48.707720,ALT-018015,NetworkPacketLoss,packet_loss_pct,10.68,5,P1 Critical,analytics-engine,host-040,Network,firing,160
2024-02-12 12:29:38.016720,ALT-000505,HighLatency,latency_ms,1026.03,1000,P4 Low,cache-cluster,host-023,Application,firing,86
2024-02-12 12:55:38.998823,ALT-017601,HighLatency,latency_ms,1102.92,1000,P3 Medium,reporting-service,host-034,Application,resolved,234
2024-02-12 13:01:16.711521,ALT-014390,HighCPU,cpu_util,129.73,80,P2 High,auth-service,host-014,Compute,firing,221
2024-02-12 13:11:58.117104,ALT-006013,HighCPU,cpu_util,93.86,80,P3 Medium,reporting-service,host-048,Compute,firing,4
2024-02-12 13:20:15.111913,ALT-018370,CloudQuotaExhausted,quota_pct,244.09,90,P1 Critical,auth-service,host-014,Cloud,firing,195
2024-02-12 13:44:22.363052,ALT-008209,HighGCPause,gc_pause_ms,453.91,500,P4 Low,reporting-service,host-038,Application,resolved,125
2024-02-12 14:12:03.193667,ALT-003883,LowNetworkThroughput,net_in_mbps,15.49,10,P2 High,cache-cluster,host-001,Network,firing,203
2024-02-12 14:16:36.574166,ALT-002507,HighGCPause,gc_pause_ms,570.62,500,P3 Medium,payment-gateway,host-020,Application,firing,48
2024-02-12 14:32:25.982946,ALT-005157,PodCrashLoop,restart_count,6.52,3,P1 Critical,message-broker,host-039,Cloud,resolved,218
2024-02-12 14:33:17.204052,ALT-009186,HighLatency,latency_ms,1392.43,1000,P3 Medium,payment-gateway,host-008,Application,firing,141
2024-02-12 14:49:56.593277,ALT-006279,CloudQuotaExhausted,quota_pct,139.39,90,P2 High,cache-cluster,host-030,Cloud,resolved,149
2024-02-12 14:52:16.163565,ALT-015463,HighLatency,latency_ms,975.99,1000,P4 Low,reporting-service,host-026,Application,firing,58
2024-02-12 14:56:17.895737,ALT-015025,LowRequestRate,request_rate,19.74,10,P1 Critical,inventory-api,host-029,Application,resolved,70
2024-02-12 14:58:49.628663,ALT-005599,HighErrorRate,error_rate,7.47,5,P2 High,payment-gateway,host-045,Application,resolved,205
2024-02-12 15:08:23.347804,ALT-012872,HighGCPause,gc_pause_ms,526.93,500,P4 Low,order-service,host-050,Application,resolved,28
2024-02-12 15:11:33.367695,ALT-018907,PodCrashLoop,restart_count,3.05,3,P4 Low,cache-cluster,host-034,Cloud,firing,94
2024-02-12 15:40:47.890439,ALT-004974,HighCPU,cpu_util,101.35,80,P3 Medium,notification-service,host-009,Compute,resolved,112
2024-02-12 15:41:30.848834,ALT-004439,HighMemory,memory_util,88.08,85,P4 Low,api-gateway,host-005,Compute,firing,151
2024-02-12 15:47:30.641985,ALT-016057,NetworkPacketLoss,packet_loss_pct,11.93,5,P1 Critical,payment-gateway,host-020,Network,firing,239
2024-02-12 16:09:30.884153,ALT-015501,NetworkPacketLoss,packet_loss_pct,11.8,5,P1 Critical,api-gateway,host-025,Network,resolved,14
2024-02-12 16:27:21.293686,ALT-007896,LowNetworkThroughput,net_in_mbps,25.16,10,P1 Critical,analytics-engine,host-020,Network,firing,57
2024-02-12 16:30:10.507213,ALT-007031,DiskFull,disk_util,106.42,90,P3 Medium,order-service,host-013,Storage,resolved,79
2024-02-12 16:50:42.049997,ALT-005606,HighMemory,memory_util,100.45,85,P3 Medium,auth-service,host-024,Compute,firing,58
2024-02-12 16:50:56.251146,ALT-008814,HighErrorRate,error_rate,6.37,5,P3 Medium,auth-service,host-030,Application,firing,26
2024-02-12 16:57:15.115534,ALT-003560,HighGCPause,gc_pause_ms,1199.85,500,P1 Critical,auth-service,host-006,Application,firing,213
2024-02-12 17:10:54.291908,ALT-017258,HighMemory,memory_util,171.33,85,P1 Critical,reporting-service,host-047,Compute,resolved,57
2024-02-12 17:13:03.649184,ALT-013325,HighMemory,memory_util,130.57,85,P2 High,cache-cluster,host-044,Compute,firing,233
2024-02-12 17:20:57.228724,ALT-014407,HighCPU,cpu_util,216.54,80,P1 Critical,notification-service,host-034,Compute,resolved,213
2024-02-12 17:28:54.424009,ALT-003855,HighGCPause,gc_pause_ms,983.63,500,P1 Critical,notification-service,host-036,Application,firing,47
2024-02-12 17:38:59.490751,ALT-019981,LowNetworkThroughput,net_in_mbps,20.28,10,P1 Critical,message-broker,host-002,Network,resolved,17
2024-02-12 17:40:30.959782,ALT-001012,DBConnectionPool,connection_pct,131.18,80,P2 High,api-gateway,host-005,Database,firing,13
2024-02-12 18:05:01.815001,ALT-008448,HighGCPause,gc_pause_ms,1251.53,500,P1 Critical,auth-service,host-041,Application,firing,238
2024-02-12 18:38:49.204289,ALT-009928,HighCPU,cpu_util,72.81,80,P4 Low,reporting-service,host-038,Compute,resolved,60
2024-02-12 19:07:08.694412,ALT-007632,LowRequestRate,request_rate,13.68,10,P3 Medium,inventory-api,host-005,Application,firing,100
2024-02-12 19:08:15.792646,ALT-014180,LowRequestRate,request_rate,26.51,10,P1 Critical,payment-gateway,host-026,Application,resolved,51
2024-02-12 19:22:18.757735,ALT-019832,NetworkPacketLoss,packet_loss_pct,5.73,5,P3 Medium,analytics-engine,host-043,Network,firing,138
2024-02-12 19:48:59.180253,ALT-003942,CloudQuotaExhausted,quota_pct,210.56,90,P1 Critical,message-broker,host-029,Cloud,firing,168
2024-02-12 20:01:32.112747,ALT-009546,NetworkPacketLoss,packet_loss_pct,6.35,5,P3 Medium,notification-service,host-020,Network,firing,13
2024-02-12 20:06:13.308696,ALT-017207,HighMemory,memory_util,125.61,85,P2 High,auth-service,host-012,Compute,firing,195
2024-02-12 20:29:16.058622,ALT-005867,DBConnectionPool,connection_pct,115.69,80,P2 High,order-service,host-016,Database,firing,30
2024-02-12 20:39:21.789323,ALT-008101,HighLatency,latency_ms,2621.29,1000,P1 Critical,inventory-api,host-037,Application,resolved,61
2024-02-12 21:20:03.262085,ALT-019336,DiskFull,disk_util,177.27,90,P1 Critical,order-service,host-030,Storage,resolved,89
2024-02-12 21:47:37.950741,ALT-009425,HighGCPause,gc_pause_ms,494.49,500,P4 Low,notification-service,host-047,Application,resolved,1
2024-02-12 22:45:33.717640,ALT-006623,HighErrorRate,error_rate,10.95,5,P1 Critical,analytics-engine,host-005,Application,firing,6
2024-02-12 23:05:46.541201,ALT-000891,HighErrorRate,error_rate,9.28,5,P1 Critical,inventory-api,host-041,Application,resolved,24
2024-02-12 23:10:54.750818,ALT-012816,LowRequestRate,request_rate,10.29,10,P4 Low,api-gateway,host-004,Application,firing,108
2024-02-12 23:15:50.361680,ALT-010012,DiskFull,disk_util,104.79,90,P3 Medium,inventory-api,host-028,Storage,firing,102
2024-02-12 23:16:40.216188,ALT-007143,HighLatency,latency_ms,987.89,1000,P4 Low,notification-service,host-026,Application,resolved,189
2024-02-12 23:17:00.054736,ALT-000608,PodCrashLoop,restart_count,2.78,3,P4 Low,order-service,host-001,Cloud,resolved,117
2024-02-12 23:30:38.482378,ALT-019069,PodCrashLoop,restart_count,6.08,3,P1 Critical,reporting-service,host-029,Cloud,resolved,238
2024-02-12 23:42:27.068237,ALT-014398,HighErrorRate,error_rate,5.47,5,P4 Low,payment-gateway,host-046,Application,firing,84
2024-02-12 23:46:58.381439,ALT-011917,HighGCPause,gc_pause_ms,460.42,500,P4 Low,analytics-engine,host-033,Application,resolved,17
2024-02-12 23:49:28.491535,ALT-006895,HighCPU,cpu_util,74.61,80,P4 Low,notification-service,host-013,Compute,resolved,197
2024-02-12 23:56:00.930121,ALT-003771,HighErrorRate,error_rate,7.84,5,P2 High,reporting-service,host-006,Application,firing,84
2024-02-13 00:25:31.952102,ALT-016971,PodCrashLoop,restart_count,6.51,3,P1 Critical,cache-cluster,host-022,Cloud,resolved,233
2024-02-13 00:51:50.046717,ALT-012692,HighErrorRate,error_rate,4.88,5,P4 Low,analytics-engine,host-009,Application,resolved,159
2024-02-13 01:01:33.063327,ALT-015534,HighCPU,cpu_util,113.29,80,P2 High,inventory-api,host-014,Compute,resolved,217
2024-02-13 01:30:57.588410,ALT-008858,DiskFull,disk_util,107.59,90,P3 Medium,inventory-api,host-030,Storage,firing,58
2024-02-13 01:37:45.342302,ALT-002039,HighGCPause,gc_pause_ms,1306.52,500,P1 Critical,reporting-service,host-023,Application,resolved,185
2024-02-13 01:42:23.552392,ALT-005955,HighMemory,memory_util,100.64,85,P3 Medium,inventory-api,host-018,Compute,firing,83
2024-02-13 01:48:41.641588,ALT-007625,NetworkPacketLoss,packet_loss_pct,8.25,5,P2 High,reporting-service,host-014,Network,firing,16
2024-02-13 01:51:23.230239,ALT-009023,DiskFull,disk_util,117.84,90,P3 Medium,payment-gateway,host-043,Storage,resolved,217
2024-02-13 01:55:10.089285,ALT-002845,HighLatency,latency_ms,1534.66,1000,P2 High,payment-gateway,host-011,Application,firing,24
2024-02-13 02:19:36.155018,ALT-006567,LowNetworkThroughput,net_in_mbps,10.73,10,P4 Low,inventory-api,host-036,Network,firing,32
2024-02-13 02:31:32.494787,ALT-000283,HighCPU,cpu_util,124.3,80,P2 High,auth-service,host-009,Compute,resolved,196
2024-02-13 02:52:39.858491,ALT-003117,HighCPU,cpu_util,161.92,80,P1 Critical,cache-cluster,host-017,Compute,resolved,11
2024-02-13 02:59:51.662223,ALT-005204,HighMemory,memory_util,95.36,85,P3 Medium,message-broker,host-013,Compute,firing,21
2024-02-13 03:01:08.780333,ALT-007296,NetworkPacketLoss,packet_loss_pct,5.23,5,P4 Low,reporting-service,host-037,Network,firing,59
2024-02-13 03:02:07.051502,ALT-009809,HighErrorRate,error_rate,5.55,5,P3 Medium,cache-cluster,host-009,Application,resolved,42
2024-02-13 03:15:17.195500,ALT-014783,HighCPU,cpu_util,109.97,80,P3 Medium,reporting-service,host-046,Compute,firing,145
2024-02-13 03:25:37.191994,ALT-009297,NetworkPacketLoss,packet_loss_pct,6.34,5,P3 Medium,payment-gateway,host-004,Network,firing,216
2024-02-13 03:33:37.754018,ALT-013755,HighErrorRate,error_rate,5.49,5,P4 Low,auth-service,host-048,Application,firing,8
2024-02-13 03:35:09.514885,ALT-005773,HighGCPause,gc_pause_ms,940.47,500,P1 Critical,notification-service,host-015,Application,resolved,227
